frame_id,source_sample_index,rx_id,xml_path,tx_power_dbm,tx_x,tx_y,tx_z,rx_x,rx_y,rx_z,frequency_hz,num_paths,tau_min,tau_max,delay_spread,path_gain_sum,path_gain_db,rx_power_dbm,gain_method,gain_error,a_shape,tau_cir_shape,valid_shape,tau_shape,gain_debug,sanity_ok,error_message,prev_num_paths,prev_delay_spread,prev_rx_power_dbm,delta_num_paths,delta_delay_spread,delta_rx_power_db,y_path_change,y_path_drop,y_rx_power_drop_0p5db,y_rx_power_drop_1db,y_rx_power_drop_2db,y_delay_spread_increase,y_adaptation_trigger_1db,y_adaptation_trigger_2db,raw_tx_rx_distance,raw_vertex_count_near_link_0p25m,raw_vertex_count_near_link_0p50m,raw_vertex_count_near_link_1p00m,raw_min_vertex_dist_to_link,raw_mean_vertex_dist_to_link_k20,raw_mean_vertex_dist_to_link_k50,raw_vertex_count_near_rx_0p50m,raw_vertex_count_near_tx_0p50m,raw_link_corridor_occupancy_ratio_0p50m
108,27754,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_108_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,15,2.8585448674789404e-08,5.930293767164585e-08,3.0717488996856446e-08,1.4623651178879982e-09,-88.34944180807068,-58.34944180807068,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 15, 1]","[1, 1, 15]","[1, 1, 15]","[1, 1, 15]",,True,,28,5.3594881865848265e-08,-30.378965284638248,-13,-2.287739286899182e-08,-27.97047652343243,1,1,1,1,1,0,1,1,1.7112320123232851,1503,2905,3124,0.003172718435839578,0.006618666591010002,0.01417706468460769,1513,0,0.14525
109,28011,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_109_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,17,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,4.6959650035205414e-07,-63.28275148309537,-33.28275148309537,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 17, 1]","[1, 1, 17]","[1, 1, 17]","[1, 1, 17]",,True,,15,3.0717488996856446e-08,-58.34944180807068,2,2.287739286899182e-08,25.066690324975312,1,0,0,0,0,1,1,1,1.7112320123232851,1649,3176,3223,0.011369655915052115,0.0236535713868043,0.02965035280923183,1569,0,0.1588
110,28268,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_110_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,18,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.898487754369853e-07,-61.61246102293572,-31.61246102293572,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,17,5.3594881865848265e-08,-33.28275148309537,1,0.0,1.6702904601596487,1,0,0,0,0,0,0,0,1.7112320123232851,1856,3193,3232,0.017238570608907454,0.03210834514940598,0.03737060119998827,1592,0,0.15965
111,28525,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_111_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,18,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.895604087731044e-07,-61.614276815582976,-31.614276815582976,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,18,5.3594881865848265e-08,-31.61246102293572,0,0.0,-0.001815792647256842,0,0,0,0,0,0,0,0,1.7112320123232851,1699,3216,3261,0.021525352858845697,0.03439326514601239,0.04020501801228491,1591,0,0.1608
112,28782,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_112_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,18,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.895604087731044e-07,-61.614276815582976,-31.614276815582976,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,18,5.3594881865848265e-08,-31.614276815582976,0,0.0,0.0,0,0,0,0,0,0,0,0,1.7112320123232851,1635,3147,3187,0.02267774063923421,0.035953220176397904,0.041952361170705624,1539,0,0.15735
113,29039,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_113_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,18,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.895604087731044e-07,-61.614276815582976,-31.614276815582976,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,18,5.3594881865848265e-08,-31.614276815582976,0,0.0,0.0,0,0,0,0,0,0,0,0,1.7112320123232851,1749,3229,3279,0.023890125811526372,0.036835160567038325,0.04063914171071846,1662,0,0.16145
114,29296,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_114_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,18,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.895604087731044e-07,-61.614276815582976,-31.614276815582976,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,18,5.3594881865848265e-08,-31.614276815582976,0,0.0,0.0,0,0,0,0,0,0,0,0,1.7112320123232851,1543,3050,3100,0.020789484610166383,0.03497744530807777,0.040967951869606584,1474,0,0.1525
115,29553,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_115_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,18,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.893484396641725e-07,-61.61561203096248,-31.61561203096248,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,18,5.3594881865848265e-08,-31.614276815582976,0,0.0,-0.0013352153795054278,0,0,0,0,0,0,0,0,1.7112320123232851,1770,3140,3182,0.022455187653074204,0.03732236048116797,0.04225731358471939,1557,0,0.157
116,29810,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_116_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,18,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.893484965075913e-07,-61.615611672844864,-31.615611672844864,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,18,5.3594881865848265e-08,-31.61561203096248,0,0.0,3.5811761733839376e-07,0,0,0,0,0,0,0,0,1.7112320123232851,1534,3049,3102,0.021020645892954905,0.03585258834123856,0.04178146420226936,1540,0,0.15245
117,30067,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_117_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,18,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.893484396641725e-07,-61.61561203096248,-31.61561203096248,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,18,5.3594881865848265e-08,-31.615611672844864,0,0.0,-3.5811761733839376e-07,0,0,0,0,0,0,0,0,1.7112320123232851,1528,3158,3197,0.022455187653074204,0.03501337506221436,0.040438331180681145,1536,0,0.1579
118,30324,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_118_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,18,1.9024806618972434e-08,5.930293767164585e-08,4.0278131052673416e-08,1.528202786538202e-09,-88.15819012755698,-58.15819012755698,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,18,5.3594881865848265e-08,-31.61561203096248,0,-1.3316750813174849e-08,-26.542578096594497,0,0,1,1,1,0,1,1,1.7112320123232851,2096,3073,3112,0.004080379098888704,0.01841014367368594,0.027806412932423412,1549,0,0.15365
119,30581,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_119_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,25,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,8.956287729233736e-07,-60.47871962746954,-30.478719627469538,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 25, 1]","[1, 1, 25]","[1, 1, 25]","[1, 1, 25]",,True,,18,4.0278131052673416e-08,-58.15819012755698,7,1.3316750813174849e-08,27.67947050008744,1,0,0,0,0,1,1,1,1.7112320123232851,1584,2129,3216,0.042704146853043176,0.05103443595606364,0.05539668836442263,1589,0,0.10645
120,30838,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_120_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,20,8.658745720424577e-09,5.930293767164585e-08,5.0644191951221273e-08,2.6935935704130998e-09,-85.6966793327628,-55.6966793327628,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 20, 1]","[1, 1, 20]","[1, 1, 20]","[1, 1, 20]",,True,,25,5.3594881865848265e-08,-30.478719627469538,-5,-2.9506899146269916e-09,-25.21795970529326,1,1,1,1,1,0,1,1,1.7112320123232851,1567,2710,3245,0.007553013535202324,0.018934491767627813,0.027271240840207645,1576,0,0.1355
121,31095,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_121_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,20,5.972452310487597e-09,6.370818539380707e-08,5.7735733083319474e-08,1.9046493093810568e-07,-67.20184976429874,-37.20184976429874,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 20, 1]","[1, 1, 20]","[1, 1, 20]","[1, 1, 20]",,True,,20,5.0644191951221273e-08,-55.6966793327628,0,7.0915411320982e-09,18.494829568464056,0,0,0,0,0,1,1,1,1.7112320123232851,2618,3059,3090,0.04190093503632552,0.05319711050712078,0.05606531195647333,1870,0,0.15295
122,31352,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_122_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,29,5.708055805797585e-09,6.370818539380707e-08,5.8000129588009486e-08,8.021050348361314e-07,-60.95768757572543,-30.95768757572543,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 29, 1]","[1, 1, 29]","[1, 1, 29]","[1, 1, 29]",,True,,20,5.7735733083319474e-08,-37.20184976429874,9,2.643965046900121e-10,6.244162188573313,1,0,0,0,0,0,0,0,1.7112320123232851,1471,3125,3200,0.06692409749319644,0.06809773840766715,0.07126406734108852,1965,0,0.15625
123,31609,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_123_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,24,5.708055805797585e-09,6.370818539380707e-08,5.8000129588009486e-08,8.030544336179446e-07,-60.9525501584376,-30.952550158437603,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,,29,5.8000129588009486e-08,-30.95768757572543,-5,0.0,0.005137417287826906,1,1,0,0,0,0,0,0,1.7112320123232851,1209,2393,3222,0.06686609074575879,0.06744709122896608,0.06953625846948826,1553,0,0.11965
124,31866,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_124_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,24,5.708055805797585e-09,6.370818539380707e-08,5.8000129588009486e-08,8.031814786590985e-07,-60.95186314901365,-30.951863149013647,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,,24,5.8000129588009486e-08,-30.952550158437603,0,0.0,0.0006870094239559421,0,0,0,0,0,0,0,0,1.7112320123232851,1248,2337,3180,0.06683502463890388,0.06777229143294063,0.07000385247529678,2080,0,0.11685
125,32123,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_125_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,17,5.963801896768928e-09,5.930293767164585e-08,5.333913577487692e-08,2.052982921441071e-07,-66.87614663466599,-36.876146634665986,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 17, 1]","[1, 1, 17]","[1, 1, 17]","[1, 1, 17]",,True,,24,5.8000129588009486e-08,-30.951863149013647,-7,-4.6609938131325634e-09,-5.924283485652339,1,1,1,1,1,0,1,1,1.7112320123232851,1545,2933,3178,0.0026175636460798618,0.010023616837334109,0.020336484920925803,2237,0,0.14665
126,32380,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_126_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,15,5.9593388002099346e-09,5.930293767164585e-08,5.3343598871435915e-08,2.1454110310514807e-07,-66.68489490697637,-36.68489490697637,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 15, 1]","[1, 1, 15]","[1, 1, 15]","[1, 1, 15]",,True,,17,5.333913577487692e-08,-36.876146634665986,-2,4.463096558993129e-12,0.19125172768961818,1,1,0,0,0,0,0,0,1.7112320123232851,1578,2997,3214,0.0038871519228750565,0.012129035458708848,0.018041229336295803,2386,0,0.14985
127,32637,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_127_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,14,2.8585452227503083e-08,5.930293767164585e-08,3.071748544414277e-08,1.408686611803489e-09,-88.51185612925133,-58.51185612925133,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 14, 1]","[1, 1, 14]","[1, 1, 14]","[1, 1, 14]",,True,,15,5.3343598871435915e-08,-36.68489490697637,-1,-2.262611342729315e-08,-21.82696122227496,1,1,1,1,1,0,1,1,1.7112320123232851,1693,3160,3243,0.0054974665262224375,0.0094626455273363,0.014332769252638346,1541,0,0.158
128,32894,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_128_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,17,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.883827268211462e-07,-61.621700357012145,-31.621700357012145,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 17, 1]","[1, 1, 17]","[1, 1, 17]","[1, 1, 17]",,True,,14,3.071748544414277e-08,-58.51185612925133,3,2.2877396421705498e-08,26.890155772239183,1,0,0,0,0,1,1,1,1.7112320123232851,1751,3143,3745,0.02368248695805126,0.03241514288987589,0.04045827803744603,1516,0,0.15715
129,33151,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_129_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,17,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.883827836645651e-07,-61.62169999839213,-31.62169999839213,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 17, 1]","[1, 1, 17]","[1, 1, 17]","[1, 1, 17]",,True,,17,5.3594881865848265e-08,-31.621700357012145,0,0.0,3.586200136851403e-07,0,0,0,0,0,0,0,0,1.7112320123232851,1653,3105,3648,0.024912228454724964,0.03741068741107641,0.04394120640090061,1568,0,0.15525
130,33408,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_130_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,17,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.883827836645651e-07,-61.62169999839213,-31.62169999839213,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 17, 1]","[1, 1, 17]","[1, 1, 17]","[1, 1, 17]",,True,,17,5.3594881865848265e-08,-31.62169999839213,0,0.0,0.0,0,0,0,0,0,0,0,0,1.7112320123232851,1675,3199,3827,0.022677541174176013,0.033638266318162566,0.0411683758666064,1590,0,0.15995
131,33665,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_131_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,18,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.894710509186552e-07,-61.61483963991717,-31.61483963991717,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,17,5.3594881865848265e-08,-31.62169999839213,1,0.0,0.0068603584749595825,1,0,0,0,0,0,0,0,1.7112320123232851,1698,3116,3995,0.02384380732486724,0.03618846045007302,0.042810011801194744,1557,0,0.1558
132,33922,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_132_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,18,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.894710509186552e-07,-61.61483963991717,-31.61483963991717,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,18,5.3594881865848265e-08,-31.61483963991717,0,0.0,0.0,0,0,0,0,0,0,0,0,1.7112320123232851,1551,3178,3746,0.0230417596958381,0.03770141540055755,0.043421366823031216,1559,0,0.1589
133,34179,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_133_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,18,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.894710509186552e-07,-61.61483963991717,-31.61483963991717,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,18,5.3594881865848265e-08,-31.61483963991717,0,0.0,0.0,0,0,0,0,0,0,0,0,1.7112320123232851,1505,3121,4047,0.023144371432760248,0.03668531081538874,0.04342946916633934,1510,0,0.15605
134,34436,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_134_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,18,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,6.894710509186552e-07,-61.61483963991717,-31.61483963991717,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,18,5.3594881865848265e-08,-31.61483963991717,0,0.0,0.0,0,0,0,0,0,0,0,0,1.7112320123232851,1566,3163,4568,0.0269302534501852,0.04068562284948778,0.04551717502791139,1575,0,0.15815
135,34693,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_135_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,16,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,4.6789796215307433e-07,-63.298488462966034,-33.298488462966034,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 16, 1]","[1, 1, 16]","[1, 1, 16]","[1, 1, 16]",,True,,18,5.3594881865848265e-08,-31.61483963991717,-2,0.0,-1.6836488230488627,1,1,1,1,0,0,1,0,1.7112320123232851,1658,3021,4611,0.010234038636619463,0.0213359163996863,0.029205660361348366,1492,0,0.15105
136,34950,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_136_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,21,8.658745720424577e-09,5.930293767164585e-08,5.0644191951221273e-08,3.420731031766877e-09,-84.65881072559078,-54.65881072559078,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 21, 1]","[1, 1, 21]","[1, 1, 21]","[1, 1, 21]",,True,,16,5.3594881865848265e-08,-33.298488462966034,5,-2.9506899146269916e-09,-21.36032226262475,1,0,1,1,1,0,1,1,1.7112320123232851,1579,2840,4684,0.00851558361658208,0.01649514047175643,0.030498629047238723,1582,0,0.142
137,35207,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_137_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,24,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,8.362379730897374e-07,-60.77670115272936,-30.77670115272936,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,,21,5.0644191951221273e-08,-54.65881072559078,3,2.9506899146269916e-09,23.882109572861424,1,0,0,0,0,1,1,1,1.7112320123232851,1529,1981,4557,0.06687982689854441,0.06746204719558527,0.06916410840920598,1538,0,0.09905
138,35464,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_138_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,22,5.708055805797585e-09,6.370818539380707e-08,5.8000129588009486e-08,8.344389357262116e-07,-60.78605439508984,-30.78605439508984,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 22, 1]","[1, 1, 22]","[1, 1, 22]","[1, 1, 22]",,True,,24,5.3594881865848265e-08,-30.77670115272936,-2,4.405247722161221e-09,-0.009353242360482739,1,1,0,0,0,1,1,1,1.7112320123232851,2879,3205,4106,0.05902582818409296,0.067005459015399,0.06897943837327364,1578,0,0.16025
139,35721,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_139_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,27,5.708055805797585e-09,6.370818539380707e-08,5.8000129588009486e-08,7.814497280378419e-07,-61.07098955633298,-31.070989556332982,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 27, 1]","[1, 1, 27]","[1, 1, 27]","[1, 1, 27]",,True,,22,5.8000129588009486e-08,-30.78605439508984,5,0.0,-0.28493516124314056,1,0,0,0,0,0,0,0,1.7112320123232851,2085,3204,4084,0.0669616008551004,0.06833853183047271,0.0705306636864654,1638,0,0.1602
140,35978,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_140_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,25,5.708055805797585e-09,6.370818539380707e-08,5.8000129588009486e-08,1.0728124379966175e-06,-59.69476199994281,-29.694761999942813,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 25, 1]","[1, 1, 25]","[1, 1, 25]","[1, 1, 25]",,True,,27,5.8000129588009486e-08,-31.070989556332982,-2,0.0,1.3762275563901696,1,1,0,0,0,0,0,0,1.7112320123232851,1126,1678,4019,0.06692802266822141,0.06774815938424218,0.07045077110867937,1569,0,0.0839
141,36235,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_141_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,29,5.708055805797585e-09,6.370818539380707e-08,5.8000129588009486e-08,7.82711140345782e-07,-61.06398484812711,-31.063984848127113,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 29, 1]","[1, 1, 29]","[1, 1, 29]","[1, 1, 29]",,True,,25,5.8000129588009486e-08,-29.694761999942813,4,0.0,-1.3692228481843003,1,0,1,1,0,0,1,0,1.7112320123232851,1095,1501,4680,0.06689568971585451,0.06775830459859654,0.07018572538844726,1501,0,0.07505
142,36492,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_142_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,29,5.708055805797585e-09,6.370818539380707e-08,5.8000129588009486e-08,7.829308970030979e-07,-61.06276567922408,-31.06276567922408,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 29, 1]","[1, 1, 29]","[1, 1, 29]","[1, 1, 29]",,True,,29,5.8000129588009486e-08,-31.063984848127113,0,0.0,0.0012191689030345287,0,0,0,0,0,0,0,0,1.7112320123232851,1135,2961,4626,0.06693734315914529,0.06777364786622661,0.0700932514772579,2961,0,0.14805
143,36749,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_143_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,30,5.708055805797585e-09,6.370818539380707e-08,5.8000129588009486e-08,1.1370789252396207e-06,-59.442093896601655,-29.442093896601655,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 30, 1]","[1, 1, 30]","[1, 1, 30]","[1, 1, 30]",,True,,29,5.8000129588009486e-08,-31.06276567922408,1,0.0,1.6206717826224235,1,0,0,0,0,0,0,0,1.7112320123232851,1144,3059,4705,0.0668546770933785,0.06832643687820775,0.07106703834259136,3059,0,0.15295
144,37006,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_actor_200f/sionna_xml/frame_144_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,18,5.971809269311734e-09,6.370818539380707e-08,5.7736376124495337e-08,1.913716971557733e-07,-67.18122291626929,-37.18122291626929,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,,30,5.8000129588009486e-08,-29.442093896601655,-12,-2.637534635141492e-10,-7.7391290196676366,1,1,1,1,1,0,1,1,1.7112320123232851,2649,3118,4698,0.06684752621982833,0.06790653113276054,0.07086990962159208,1925,0,0.1559
